Gridpoint,2019-01-13 20:00:00
9160,-0.013981856971451599
9161,-0.014727098525850302
9162,-0.01541827791949642
9163,-0.016062152096196592
9164,-0.016665441073343546
9165,-0.017234816870256787
9166,-0.01777682983830358
9167,-0.01830030277954756
9168,-0.018845624048511308
9169,-0.019429014004780462
9170,-0.02005504254139696
9171,-0.020727920302704945
9172,-0.021451381473729714
9173,-0.022228626314643268
9174,-0.023062181874648237
9175,-0.02395213657647718
9176,-0.02480827088683775
9177,-0.02558114035657709
9178,-0.02630401321412625
9179,-0.027086833863916263
9180,-0.027927535114237855
9181,-0.02881169975662444
9182,-0.02971906960532602
9183,-0.030511276466935737
9184,-0.031119119742639412
9185,-0.03152833195239042
9186,-0.03172403872101683
9187,-0.031691159739949834
9188,-0.031414952429434345
9189,-0.030881597205597692
9190,-0.030078883854417118
9191,-0.029120203327617656
9192,-0.028103660876041117
9193,-0.027018595093393986
9194,-0.02585600220878034
9195,-0.024610968954005517
9196,-0.023281296025067115
9197,-0.021866909034181935
9198,-0.020369468080762038
9199,-0.018791998377502825
9200,-0.017138597061746173
9201,-0.015414214133700026
9202,-0.013657358889601094
9203,-0.012015865473469464
9204,-0.01050471760535693
9205,-0.009122109878966275
9206,-0.00786735899266968
9207,-0.006741161858141479
9208,-0.005746107488792817
9209,-0.004887255622066856
9210,-0.0041724215686398435
9211,-0.0025189483268432656
9212,-0.0002158800278813021
9213,0.0017983970615907375
9214,0.0034849952252049886
9215,0.004811701966458452
9216,0.005651664490907622
9217,0.005798958730344398
9218,0.004975448902488188
9219,0.0029390118981824018
9220,-0.0003348391880105615
9221,-0.004709311561522812
9222,-0.009850654098220172
9223,-0.015573085099972819
9224,-0.02176325713262165
9225,-0.02834559148192744
9226,-0.03525965172654767
9227,-0.04244836415362622
9228,-0.04984650439856418
9229,-0.05736902006056986
9230,-0.0648925766454954
9231,-0.0722216638925048
9232,-0.07903163171716526
9233,-0.08480697166876622
9234,-0.08881332730689905
9235,-0.09086330731084333
9236,-0.09134740958935242
9237,-0.0907531341471249
9238,-0.0894099388146393
9239,-0.08749166518491443
9240,-0.08507465972151185
9241,-0.08221252831953704
9242,-0.07893721892347445
9243,-0.07525738174211594
9244,-0.07111326349722924
9245,-0.06650970928850236
9246,-0.06146624430425434
9247,-0.0560022425386775
9248,-0.05013730490920857
9249,-0.043891316408947986
9250,-0.0372849501876492
9251,-0.030339459854652924
9252,-0.02307675281618423
9253,-0.015519411870859048
9254,-0.007690862480944388
9255,0.0003989801524120623
9256,0.008757888609063187
9257,0.017321943640098425
9258,0.02598986431105227
9259,0.034728640130054944
9260,0.043484744338501496
9261,0.052159774155522164
9262,0.06055861922101167
9263,0.06821738112371213
9264,0.07427511153646026
9265,0.07817167805758372
9266,0.08036451919115385
9267,0.08144872025312165
9268,0.08179014719588065
9269,0.08154608222835091
9270,0.08078038780414887
9271,0.07952427473039941
9272,0.07783590983564932
9273,0.07583322381152158
9274,0.07349713944867492
9275,0.07082192525682629
9276,0.06780130841634739
9277,0.06442907084194502
9278,0.06074893876252889
9279,0.05692928865898848
9280,0.05298594017265017
9281,0.04903933310989947
9282,0.04517939751500239
9283,0.0414185994442617
9284,0.037769977362402535
9285,0.03424882765575781
9286,0.030890406131274393
9287,0.027713144065618305
9288,0.024728988643461656
9289,0.021950476816612434
9290,0.019376845217789613
9291,0.016938266491444913
9292,0.014626206354427854
9293,0.01244479450959101
9294,0.010398797727969228
9295,0.008493583260955877
9296,0.006735212065620823
9297,0.005130302636148638
9298,0.00367884460626926
9299,0.00236516435188509
9300,0.0011940683673551692
9301,0.00015876953626879717
9302,-0.0007574033120167035
9303,-0.0015528711185581285
9304,-0.002225478353824805
9305,-0.0027727331778709665
9306,-0.0031917702938268943
9307,-0.0034793808279379667
9308,-0.003637981340240886
9309,-0.003794287407360644
9310,-0.00400061653658664
9311,-0.004256757261402922
9312,-0.0045622021485860744
9313,-0.004916161192023144
9314,-0.0053175772728440845
9315,-0.005765142264615678
9316,-0.006257313609724621
9317,-0.006739041233928338
9318,-0.007137360468587989
9319,-0.007442009464090926
9320,-0.007642844317884725
9321,-0.007789588630150253
9322,-0.007932647018488923
9323,-0.008069155855106862
9324,-0.008196143480771528
9325,-0.008310544274024743
9326,-0.008409206153919373
9327,-0.008488910542293138
9328,-0.008546373955343883
9329,-0.008578265132284773
9330,-0.008583722708620982
9331,-0.008583722708620982
9332,-0.008583722708620982
9333,-0.008583722708620982
9334,-0.008583722708620982
9335,-0.008583722708620982
9336,-0.008583722708620982
9337,-0.008583722708620982
9338,-0.008583722708620982
9339,-0.008583722708620982
9340,-0.008583722708620982
9341,-0.008583722708620982
9342,-0.008583722708620982
9343,-0.008583722708620982
9344,-0.008583722708620982
9345,-0.008583722708620982
9346,-0.008583722708620982
9347,-0.008583722708620982
9348,-0.008583722708620982
9349,-0.008583722708620982
9350,-0.008583722708620982
9351,-0.008583722708620982
9352,-0.008583722708620982
9353,-0.009724550334508029
9354,-0.010305116958358534
9355,-0.010996354416799765
9356,-0.011794175441119121
9357,-0.01262248784065834
9358,-0.013378618741727183
9359,-0.014068642471708035
9360,-0.014699570011984835
9361,-0.01527847201442488
9362,-0.015812410649106295
9363,-0.01630844091847647
9364,-0.0167735959536129
9365,-0.017214823570056527
9366,-0.01764121878103445
9367,-0.018093427400986677
9368,-0.018588510044009666
9369,-0.019131553684662166
9370,-0.019727297819646553
9371,-0.020380037008567692
9372,-0.021093527981226982
9373,-0.02187087089138537
9374,-0.022714023397530626
9375,-0.02354268359466915
9376,-0.024352828487165364
9377,-0.025250783393720975
9378,-0.02622803978239865
9379,-0.02727136522441946
9380,-0.028365877636915303
9381,-0.02947038895663115
9382,-0.030430364070130805
9383,-0.031209265260403966
9384,-0.03179098209451464
9385,-0.03215848721623112
9386,-0.0322942961755898
9387,-0.032181146429299444
9388,-0.03180273017948922
9389,-0.03114446470120148
9390,-0.030300677149598006
9391,-0.02938381229866091
9392,-0.028381906141668366
9393,-0.027287462164368927
9394,-0.026096240880683852
9395,-0.024806873858556098
9396,-0.02342034626735411
9397,-0.021939449188793782
9398,-0.020368298789571075
9399,-0.018711873787563615
9400,-0.016985398189876766
9401,-0.0153381001429638
9402,-0.013817107095056076
9403,-0.012419670953244547
9404,-0.011143424113260294
9405,-0.009986171382496863
9406,-0.008944932518398707
9407,-0.008012055897840762
9408,-0.007157750871616466
9409,-0.006242911816556626
9410,-0.0048083821017783504
9411,-0.0029328728520337972
9412,-0.0011600057161203147
9413,0.0003567274468826697
9414,0.001497223911261188
9415,0.0021250477060548727
9416,0.0020730746983840167
9417,0.0011608763075746347
9418,-0.0007452966554677495
9419,-0.003664395709484916
9420,-0.007454307154803172
9421,-0.011970596460973697
9422,-0.01711821564487935
9423,-0.02279048122069704
9424,-0.02890077287214342
9425,-0.03537268969422298
9426,-0.04212833369026952
9427,-0.04907854709015773
9428,-0.056112007971735746
9429,-0.06308059529879348
9430,-0.06978015427271182
9431,-0.07593492622055827
9432,-0.08121748187057372
9433,-0.08527725168804627
9434,-0.08789024177169538
9435,-0.08915171885310154
9436,-0.08933028832455407
9437,-0.08865630545068494
9438,-0.08727943924933972
9439,-0.08531018274765294
9440,-0.08281867527276669
9441,-0.07979838302422694
9442,-0.07622544801099337
9443,-0.0721323715700831
9444,-0.0675467780039061
9445,-0.062493422346480344
9446,-0.05699587126216507
9447,-0.051077158630677244
9448,-0.04476000409635175
9449,-0.0380674340762674
9450,-0.031022604415072312
9451,-0.023648949506439483
9452,-0.015969805859930353
9453,-0.008008836710752247
9454,0.0002249377675914016
9455,0.008697012126581936
9456,0.017313224514247015
9457,0.02605693395929272
9458,0.034911300899751994
9459,0.043854924910931424
9460,0.052870528098191656
9461,0.061852284468691704
9462,0.07043535585325332
9463,0.07726061529401122
9464,0.08032729958107122
9465,0.08151202666130922
9466,0.08197011719304317
9467,0.08190734946002738
9468,0.08140475259488023
9469,0.08048408275743033
9470,0.07913638012249703
9471,0.07734856459263317
9472,0.07517565411341783
9473,0.07271477873054853
9474,0.06991823438146032
9475,0.0667775013067522
9476,0.06328550239258299
9477,0.059498829074674464
9478,0.05557830472676145
9479,0.05153280216230549
9480,0.04737789135121787
9481,0.043270503407189194
9482,0.03926495440371053
9483,0.03538943227072324
9484,0.03167577729601784
9485,0.028135352100601457
9486,0.024779932234070372
9487,0.021621814183251552
9488,0.018673774193342093
9489,0.015949208265990545
9490,0.013461909328172962
9491,0.011163991757797016
9492,0.00900354359219337
9493,0.006984889057196603
9494,0.005112985745210885
9495,0.00339330241331276
9496,0.001831910624762732
9497,0.00043553933301171237
9498,-0.000795164313177301
9499,-0.001877931629654355
9500,-0.0028086988102922024
9501,-0.003580489776802212
9502,-0.0041889463857410604
9503,-0.004661598343118467
9504,-0.005005104678273812
9505,-0.005217335685648149
9506,-0.005295769164618909
9507,-0.005242037470359008
9508,-0.005180324489433428
9509,-0.0051681397904984674
9510,-0.005205736511102508
9511,-0.005293023721566849
9512,-0.005429572729362226
9513,-0.005614640206313929
9514,-0.005847185650289042
9515,-0.006125890965341496
9516,-0.0064491805839386445
9517,-0.006761786361276082
9518,-0.006983575911096562
9519,-0.007166687472801324
9520,-0.007351051997340995
9521,-0.007533801571142108
9522,-0.007711945499564714
9523,-0.007882387219905586
9524,-0.008041932729250911
9525,-0.008187312925663104
9526,-0.008315189879950795
9527,-0.008422165411912753
9528,-0.008504798576160643
9529,-0.008559610708775195
9530,-0.00858309351595579
9531,-0.008583722708620982
9532,-0.008583722708620982
9533,-0.008583722708620982
9534,-0.008583722708620982
9535,-0.008583722708620982
9536,-0.008583722708620982
9537,-0.008583722708620982
9538,-0.008583722708620982
9539,-0.008583722708620982
9540,-0.008583722708620982
9541,-0.008583722708620982
9542,-0.008583722708620982
9543,-0.008583722708620982
9544,-0.008583722708620982
9545,-0.008583722708620982
9546,-0.008583722708620982
9547,-0.008583722708620982
9548,-0.008583722708620982
9549,-0.008583722708620982
9550,-0.008583722708620982
9551,-0.008583722708620982
9552,-0.009917178217995381
9553,-0.010544035293304992
9554,-0.011282693836066265
9555,-0.012066512664867806
9556,-0.012774500414770814
9557,-0.013410462185778503
9558,-0.013981587342659692
9559,-0.014495163085662038
9560,-0.014958511675815885
9561,-0.01537902034846026
9562,-0.015764084011966554
9563,-0.016121099013634014
9564,-0.01645743796885242
9565,-0.01678218098405916
9566,-0.017135770938843754
9567,-0.01753690876207304
9568,-0.017991244960149446
9569,-0.018504123742513506
9570,-0.019080460930423225
9571,-0.0197246587590826
9572,-0.020440470463863752
9573,-0.0212308691685853
9574,-0.02210602875420275
9575,-0.023090926768142866
9576,-0.024176280811281575
9577,-0.025350548191507453
9578,-0.026600403669252787
9579,-0.027910595932839805
9580,-0.029206195912918363
9581,-0.030346082470409885
9582,-0.031309650428004314
9583,-0.032078747695529874
9584,-0.03263386651867758
9585,-0.032954690810162536
9586,-0.03302088557692031
9587,-0.032813074409119375
9588,-0.03231372502488258
9589,-0.031592295964993765
9590,-0.03077851025642759
9591,-0.029862941565860068
9592,-0.02883813084973706
9593,-0.02770053453564563
9594,-0.026449981558346027
9595,-0.0250888671078589
9596,-0.023621372318248502
9597,-0.02205278392091501
9598,-0.020388960353202288
9599,-0.018739147624004734
9600,-0.01721049958651984
9601,-0.01579929124355391
9602,-0.014501343015772137
9603,-0.013311598177051754
9604,-0.01222297382657753
9605,-0.011223266932053092
9606,-0.010286861873281334
9607,-0.00932708971279166
9608,-0.008235428336136356
9609,-0.006921842400559026
9610,-0.0054146950944182586
9611,-0.003901391621754405
9612,-0.0025857465101776517
9613,-0.0016201267538273674
9614,-0.0011424919707608964
9615,-0.0012920424685685839
9616,-0.0021984632004210607
9617,-0.003952585824817543
9618,-0.006578402420237177
9619,-0.009977233436038471
9620,-0.013950321044874559
9621,-0.018538502960076884
9622,-0.023686885255625255
9623,-0.02930984382426305
9624,-0.035321084073180534
9625,-0.041627824875974315
9626,-0.04812424269889775
9627,-0.05468406263675143
9628,-0.06115141129129007
9629,-0.06733647878127266
9630,-0.0730188849807576
9631,-0.07797561169917486
9632,-0.08199984763201333
9633,-0.08495369318654415
9634,-0.08681978853524887
9635,-0.08764499982970408
9636,-0.08756765759529207
9637,-0.08670550072505935
9638,-0.08515282241084687
9639,-0.08290350989533161
9640,-0.07999976903446847
9641,-0.07649775818953787
9642,-0.0724443298500033
9643,-0.06787812648854642
9644,-0.0628319009491888
9645,-0.057334463448021275
9646,-0.0514119932246762
9647,-0.04508845755702704
9648,-0.03838570235932298
9649,-0.03132403582631067
9650,-0.023922006082077833
9651,-0.016196543934325854
9652,-0.008162560953648063
9653,0.00012828654161748526
9654,0.008582425879067372
9655,0.017182896290376858
9656,0.02591621230088461
9657,0.03476995231329303
9658,0.04373286306197012
9659,0.0527949061434804
9660,0.06196165334025639
9661,0.07114270501061751
9662,0.07995490166223047
9663,0.08096654484196744
9664,0.08144032171931057
9665,0.08165187498189991
9666,0.08150521843915168
9667,0.08097649686068567
9668,0.08003977171640896
9669,0.07867665079119074
9670,0.07687125714416124
9671,0.07461058527087583
9672,0.07201406777778185
9673,0.0691260846960935
9674,0.06589322800958067
9675,0.062307432667216396
9676,0.05844198679459288
9677,0.05444442956787975
9678,0.050316594520590174
9679,0.04605984550068076
9680,0.04173236771244067
9681,0.03752676334617225
9682,0.03347381131265834
9683,0.02958483622090298
9684,0.025871765429232422
9685,0.022346919427557455
9686,0.019023037978587867
9687,0.01591327655735587
9688,0.013031162149824489
9689,0.010390729654804849
9690,0.008006338608095942
9691,0.005865909268356222
9692,0.0038818972228745734
9693,0.00205007256780918
9694,0.0003754614197416517
9695,-0.00113641761593857
9696,-0.0024794629212796845
9697,-0.0036469261849579205
9698,-0.0046388322535244495
9699,-0.005474443864644691
9700,-0.0061496423154133
9701,-0.006657423215996986
9702,-0.006990117579539737
9703,-0.0071410084665824184
9704,-0.0071418910185488725
9705,-0.0070069081541865525
9706,-0.006737928118211039
9707,-0.006458707675623028
9708,-0.006228681934403599
9709,-0.006048562406250773
9710,-0.0059186552847591
9711,-0.0058388803670353685
9712,-0.005808794605068611
9713,-0.005827610418543721
9714,-0.005894219392647735
9715,-0.006007215842981818
9716,-0.006167618485131928
9717,-0.00638054717129208
9718,-0.006599969684418214
9719,-0.006822859105873755
9720,-0.007046204272204369
9721,-0.007266882020004699
9722,-0.00748165992891825
9723,-0.007687216045393164
9724,-0.007880153048162798
9725,-0.008057003490989555
9726,-0.008214254001859872
9727,-0.008348348996530745
9728,-0.008455697852553233
9729,-0.00853269205562643
9730,-0.008575704855839288
9731,-0.008583722708620982
9732,-0.008583722708620982
9733,-0.008583722708620982
9734,-0.008583722708620982
9735,-0.008583722708620982
9736,-0.008583722708620982
9737,-0.008583722708620982
9738,-0.008583722708620982
9739,-0.008583722708620982
9740,-0.008583722708620982
9741,-0.008583722708620982
9742,-0.008583722708620982
9743,-0.008583722708620982
9744,-0.008583722708620982
9745,-0.008583722708620982
9746,-0.008583722708620982
9747,-0.008583722708620982
9748,-0.008583722708620982
9749,-0.008583722708620982
9750,-0.008583722708620982
9751,-0.010109704451397188
9752,-0.010780122648840287
9753,-0.011517977829313034
9754,-0.012180856547457979
9755,-0.012765211823469983
9756,-0.013278344164582519
9757,-0.013727679132574031
9758,-0.014120738340495119
9759,-0.014465124309921544
9760,-0.014768519034130036
9761,-0.015038673926740534
9762,-0.01528336546411246
9763,-0.015510392126820295
9764,-0.015728644418542524
9765,-0.015977670610440812
9766,-0.016278737926923314
9767,-0.01663811656960257
9768,-0.017061792331321744
9769,-0.017555382218556684
9770,-0.01812401621239359
9771,-0.01877220859661174
9772,-0.019589417210454454
9773,-0.02062908733466204
9774,-0.02179121108925578
9775,-0.0230644067138877
9776,-0.02443742552361751
9777,-0.025897339605345217
9778,-0.027431562394229937
9779,-0.0289219535919065
9780,-0.030262101817762923
9781,-0.03143286583746627
9782,-0.03241288707733299
9783,-0.03317905658165892
9784,-0.03370709035133527
9785,-0.03397255865015016
9786,-0.033951618937653694
9787,-0.03362146149980619
9788,-0.03302797044502736
9789,-0.032316278261164746
9790,-0.03148241038403647
9791,-0.03052006785900431
9792,-0.029427970966203535
9793,-0.028208971789472674
9794,-0.02686878717789717
9795,-0.025411416676674948
9796,-0.023841934078172845
9797,-0.02221128321833397
9798,-0.02068208219821104
9799,-0.01926525898923113
9800,-0.017955870728096925
9801,-0.01674759733237298
9802,-0.015632043291637157
9803,-0.014597127702161102
9804,-0.013623801623915978
9805,-0.012622565124734749
9806,-0.011514018147970343
9807,-0.0103769410384522
9808,-0.009149201454308949
9809,-0.007811270648994973
9810,-0.00649065109510018
9811,-0.0053424905664384344
9812,-0.004508073105708903
9813,-0.004117930679482753
9814,-0.00430075927170526
9815,-0.005158705712430537
9816,-0.006762350663609073
9817,-0.009139947364419653
9818,-0.012223457454558476
9819,-0.015834100609602435
9820,-0.019926847798260414
9821,-0.024577954413194675
9822,-0.02972879504183421
9823,-0.03528939714378504
9824,-0.04115745662459537
9825,-0.047216043468258806
9826,-0.05333138705758662
9827,-0.05935144212274536
9828,-0.06510758830862036
9829,-0.07042411826351508
9830,-0.07514029592717565
9831,-0.07912357122587521
9832,-0.08218362068701426
9833,-0.08432280489552794
9834,-0.08552141650494967
9835,-0.08579653217574444
9836,-0.08523882730356855
9837,-0.08384765625792939
9838,-0.08170280894472293
9839,-0.07887850498596209
9840,-0.07543521399730126
9841,-0.07142332392793724
9842,-0.06688664755726073
9843,-0.06186433280400762
9844,-0.056389641053590844
9845,-0.050494178416116614
9846,-0.04420506219788873
9847,-0.03754514545584035
9848,-0.03053737802280134
9849,-0.0232047347451336
9850,-0.015569329887775728
9851,-0.007683818238906945
9852,0.0003607864788148646
9853,0.00858290671137659
9854,0.016979012499614456
9855,0.025545846221081123
9856,0.034262841080042225
9857,0.0430505404951004
9858,0.05185924432324779
9859,0.06059060463870714
9860,0.06885127168062316
9861,0.0753934111782444
9862,0.07854163405887046
9863,0.0798243209000493
9864,0.08040621939120564
9865,0.08045433493867282
9866,0.08003570747283029
9867,0.0791667593119355
9868,0.0778465143881992
9869,0.07606768592032831
9870,0.07382069062670715
9871,0.0711214587976124
9872,0.06813008403624
9873,0.0648363474351778
9874,0.06119040931415268
9875,0.057291727998726116
9876,0.053267051809250614
9877,0.04911726244756763
9878,0.044853301351171146
9879,0.04050327296262404
9880,0.03618038669552119
9881,0.03199805885201004
9882,0.0279624077787518
9883,0.024086919065723283
9884,0.020401292759960596
9885,0.01691982898302176
9886,0.01365609538014529
9887,0.01062394402480236
9888,0.007837517412191382
9889,0.0053112703458764315
9890,0.0030599794889123663
9891,0.0010892380594678154
9892,-0.0006953325958834536
9893,-0.002318151182821169
9894,-0.0037742141785242506
9895,-0.005057983923525019
9896,-0.006163302463479016
9897,-0.0070834512881639295
9898,-0.007820710498421046
9899,-0.008394971253805348
9900,-0.008801338206009639
9901,-0.009032678436553396
9902,-0.009081212397123844
9903,-0.00893850508237038
9904,-0.008599708031606144
9905,-0.00811233890799333
9906,-0.007616065519181262
9907,-0.007168864655523103
9908,-0.006771876765123376
9909,-0.006425796777012157
9910,-0.006130878663323923
9911,-0.005886959751142395
9912,-0.005693487512312011
9913,-0.00554954492940663
9914,-0.005463660658741645
9915,-0.005504272641145697
9916,-0.0056892203206212015
9917,-0.005945903043182235
9918,-0.006208269832188971
9919,-0.00647316900649666
9920,-0.006737330353944163
9921,-0.006997378451996365
9922,-0.0072498516740962075
9923,-0.007491217577640461
9924,-0.007717876916251391
9925,-0.007926191556142489
9926,-0.008112487327256775
9927,-0.008273059143907219
9928,-0.00840419331831937
9929,-0.008502161977003622
9930,-0.008563241444189282
9931,-0.008583722708620982
9932,-0.008583722708620982
9933,-0.008583722708620982
9934,-0.008583722708620982
9935,-0.008583722708620982
9936,-0.008583722708620982
9937,-0.008583722708620982
9938,-0.008583722708620982
9939,-0.008583722708620982
9940,-0.008583722708620982
9941,-0.008583722708620982
9942,-0.008583722708620982
9943,-0.008583722708620982
9944,-0.008583722708620982
9945,-0.008583722708620982
9946,-0.008583722708620982
9947,-0.008583722708620982
9948,-0.008583722708620982
9949,-0.008583722708620982
9950,-0.010298933148574229
9951,-0.010985283809070661
9952,-0.011607272614088431
9953,-0.012143731687592899
9954,-0.012602028534147958
9955,-0.012989659134270566
9956,-0.013314239473037996
9957,-0.013583528274919276
9958,-0.013805394934109295
9959,-0.013987832185565104
9960,-0.01413892437017238
9961,-0.014266843776385773
9962,-0.014379814085461467
9963,-0.014486543652551531
9964,-0.014624629121770647
9965,-0.014819005953623902
9966,-0.015076585623631388
9967,-0.01540406646968933
9968,-0.01580782969223092
9969,-0.016293825079593434
9970,-0.01695192806388979
9971,-0.01790136159502623
9972,-0.01910081132569158
9973,-0.02044636797159174
9974,-0.021922338356361277
9975,-0.02351588781296142
9976,-0.02521215609102417
9977,-0.026987841726610333
9978,-0.02869252325710379
9979,-0.03025460596947037
9980,-0.03165330570264874
9981,-0.03286485092424906
9982,-0.03386289564137115
9983,-0.03461915417797945
9984,-0.03510371528363633
9985,-0.03528644706693818
9986,-0.035141915490218195
9987,-0.034690113239972106
9988,-0.0340843191917345
9989,-0.03333072837728773
9990,-0.03242379206308435
9991,-0.03136424713267145
9992,-0.03015758439813702
9993,-0.028812386854248407
9994,-0.027338713992440315
9995,-0.02575356652481339
9996,-0.024220096997811236
9997,-0.02280366202467106
9998,-0.021494584787434597
9999,-0.020283023672036597
10000,-0.01916047686496104
10001,-0.018115696083568673
10002,-0.01713340183511708
10003,-0.01610670618793434
10004,-0.014949933687572638
10005,-0.013801139267880843
10006,-0.012658516449341052
10007,-0.011445723273379775
10008,-0.010191579528954567
10009,-0.009000963099318963
10010,-0.007994087764425081
10011,-0.007283585021820919
10012,-0.006977465235931151
10013,-0.007175584051958543
10014,-0.00796428237041649
10015,-0.009408694919016627
10016,-0.011546060230397446
10017,-0.014334710670176271
10018,-0.017623591578157627
10019,-0.021364037719507286
10020,-0.025551366307461767
10021,-0.030258452741488705
10022,-0.035402103116810885
10023,-0.040873445562819515
10024,-0.046547640224900405
10025,-0.05228653185295981
10026,-0.057942021496746765
10027,-0.06335690915233276
10028,-0.06830418571268396
10029,-0.0726446746213606
10030,-0.07630764164527624
10031,-0.07917724594720127
10032,-0.08121888924113037
10033,-0.08250663249118224
10034,-0.08298285408740899
10035,-0.08254117309097622
10036,-0.0812557722897006
10037,-0.07922426670120299
10038,-0.07654104374144868
10039,-0.07325284605629474
10040,-0.06939920053138277
10041,-0.06501478617525194
10042,-0.060131460237372175
10043,-0.0547804376770806
10044,-0.048989466427787544
10045,-0.042785606229678474
10046,-0.0361955942054718
10047,-0.029245879342927987
10048,-0.021963253794759816
10049,-0.014398794842746865
10050,-0.00668562772746923
10051,0.0011638522867410198
10052,0.009155614283173658
10053,0.017267165026391085
10054,0.02547151022048518
10055,0.03373287591640789
10056,0.0420064010722643
10057,0.05023559557750028
10058,0.05820505687330437
10059,0.06537280300345773
10060,0.07106538199565852
10061,0.07482958436571475
10062,0.07699729555984591
10063,0.078185087929373
10064,0.07862495054664301
10065,0.0784622429114441
10066,0.07776638300451863
10067,0.07656598326322239
10068,0.0748711516205398
10069,0.07268316104922833
10070,0.0699990150916032
10071,0.06690283635487235
10072,0.06353382519155333
10073,0.059846687011644376
10074,0.05593707425131516
10075,0.0519020245294727
10076,0.047765006005135426
10077,0.043552066405336126
10078,0.039261199680726985
10079,0.03490650262139064
10080,0.030658804669110733
10081,0.02656716702821809
10082,0.022638131144420665
10083,0.018877856993695284
10084,0.015292135125714923
10085,0.011890207729833496
10086,0.008715467014628803
10087,0.005790311980581544
10088,0.003129275853133884
10089,0.000747110334411584
10090,-0.0013411859050852844
10091,-0.00312284626650898
10092,-0.0046868683721772875
10093,-0.00608048103636437
10094,-0.007298717045653014
10095,-0.008336037627322941
10096,-0.009186270664789931
10097,-0.009842657002858989
10098,-0.010311912043124746
10099,-0.01061266932355389
10100,-0.010738833448028076
10101,-0.010683094172269498
10102,-0.010437451388346411
10103,-0.009993234744802439
10104,-0.009347424589749118
10105,-0.008638993497339877
10106,-0.007975275261322282
10107,-0.007362307381666341
10108,-0.006801154460234474
10109,-0.0062923815790564865
10110,-0.005836087102212067
10111,-0.005431931759549868
10112,-0.005105177958830105
10113,-0.004913042264673855
10114,-0.004862971202785659
10115,-0.00496040622906699
10116,-0.005207739119804171
10117,-0.005510604266646276
10118,-0.005818076917507905
10119,-0.0061267252717701025
10120,-0.0064330245826914306
10121,-0.006733365372138499
10122,-0.007024068535258049
10123,-0.007301405861010613
10124,-0.00756159969560807
10125,-0.007800852962673925
10126,-0.008015349849454938
10127,-0.008201259161331582
10128,-0.008354756063626272
10129,-0.008472021200049822
10130,-0.008549243341746551
10131,-0.008582633027842668
10132,-0.008583722708620982
10133,-0.008583722708620982
10134,-0.008583722708620982
10135,-0.008583722708620982
10136,-0.008583722708620982
10137,-0.008583722708620982
10138,-0.008583722708620982
10139,-0.008583722708620982
10140,-0.008583722708620982
10141,-0.008583722708620982
10142,-0.008583722708620982
10143,-0.008583722708620982
10144,-0.008583722708620982
10145,-0.008583722708620982
10146,-0.008583722708620982
10147,-0.008583722708620982
10148,-0.008583722708620982
10149,-0.01047504693535137
10150,-0.011061468371144441
10151,-0.011554958902258897
10152,-0.011962874053361095
10153,-0.012292714840627326
10154,-0.012552140748503388
10155,-0.012748961659010849
10156,-0.01289115508130391
10157,-0.012986849670916243
10158,-0.013044327628173084
10159,-0.013072012770881004
10160,-0.01307845768672055
10161,-0.013072323930921977
10162,-0.013062384926999699
10163,-0.013082719305231902
10164,-0.013163261570852958
10165,-0.013311609568993465
10166,-0.013535211936700936
10167,-0.013841283490202123
10168,-0.0143091696838337
10169,-0.015093174413551768
10170,-0.016191729530334133
10171,-0.01757520404469344
10172,-0.019126695023340596
10173,-0.0208189584911144
10174,-0.022639894625401228
10175,-0.02457521131634641
10176,-0.026588508443403686
10177,-0.02851745281444541
10178,-0.030314116027653878
10179,-0.03195617130242669
10180,-0.03341745343846897
10181,-0.03466803838501557
10182,-0.03567382078300889
10183,-0.03639812233172688
10184,-0.03680655182321524
10185,-0.036867616229328125
10186,-0.036576475529954355
10187,-0.03608350694974647
10188,-0.03541274869367018
10189,-0.034560150072915054
10190,-0.03352962982999231
10191,-0.03233066241875122
10192,-0.03097575738301478
10193,-0.02947822702100588
10194,-0.027927919641682435
10195,-0.026482435879641057
10196,-0.0251452832147543
10197,-0.02391355125338479
10198,-0.022781966359898983
10199,-0.021742380177101714
10200,-0.020771680461588147
10201,-0.019744458685436384
10202,-0.018575577930303695
10203,-0.017360937517838463
10204,-0.01620212429848582
10205,-0.015034499225782278
10206,-0.01386238692770387
10207,-0.012716735896998463
10208,-0.011658620731713358
10209,-0.010769521173477604
10210,-0.01013969069807985
10211,-0.009860110517040067
10212,-0.010017527929018175
10213,-0.010690063327741434
10214,-0.011942616529620026
10215,-0.013821443528818414
10216,-0.016313970380963824
10217,-0.019292461257301163
10218,-0.022730548934820953
10219,-0.02658518278392986
10220,-0.030888966446396684
10221,-0.035665996647333234
10222,-0.04080049736663743
10223,-0.04615917895062384
10224,-0.05155771627312797
10225,-0.056748811066497096
10226,-0.061608336748800896
10227,-0.06603065266524707
10228,-0.06993160946747569
10229,-0.07325512101108791
10230,-0.07588859194856852
10231,-0.07777733677820158
10232,-0.07892607950849466
10233,-0.07938671900426164
10234,-0.07910796613071963
10235,-0.07806548321663016
10236,-0.07632037869081854
10237,-0.07392354770870732
10238,-0.07089291291025566
10239,-0.06726414124397657
10240,-0.06307383334314477
10241,-0.05835576689084729
10242,-0.05314281061567672
10243,-0.04746831634898661
10244,-0.04136331543591343
10245,-0.03485821768355859
10246,-0.027983779805105746
